result|value|timestamp
nodeID://b22175502|6.4|2020-12-01T12:00:00Z
nodeID://b22175505|6.4|2020-12-01T12:00:00Z
nodeID://b22175507|6.4|2020-12-01T12:00:00Z
nodeID://b22175764|6.4|2020-12-01T12:00:00Z
nodeID://b22175765|6.4|2020-12-01T12:00:00Z
nodeID://b22175766|6.4|2020-12-01T12:00:00Z
nodeID://b22175511|6.11|2020-12-01T13:00:00Z
nodeID://b22175512|6.11|2020-12-01T13:00:00Z
nodeID://b22175513|6.11|2020-12-01T13:00:00Z
nodeID://b22175772|6.11|2020-12-01T13:00:00Z
nodeID://b22175773|6.11|2020-12-01T13:00:00Z
nodeID://b22175774|6.11|2020-12-01T13:00:00Z
nodeID://b22175519|5.61|2020-12-01T14:00:00Z
nodeID://b22175520|5.61|2020-12-01T14:00:00Z
nodeID://b22175521|5.61|2020-12-01T14:00:00Z
nodeID://b22175778|5.61|2020-12-01T14:00:00Z
nodeID://b22175779|5.61|2020-12-01T14:00:00Z
nodeID://b22175780|5.61|2020-12-01T14:00:00Z
nodeID://b22175526|5.11|2020-12-01T15:00:00Z
nodeID://b22175527|5.11|2020-12-01T15:00:00Z
nodeID://b22175528|5.11|2020-12-01T15:00:00Z
nodeID://b22175784|5.11|2020-12-01T15:00:00Z
nodeID://b22175785|5.11|2020-12-01T15:00:00Z
nodeID://b22175786|5.11|2020-12-01T15:00:00Z
nodeID://b22175532|4.81|2020-12-01T16:00:00Z
nodeID://b22175533|4.81|2020-12-01T16:00:00Z
nodeID://b22175534|4.81|2020-12-01T16:00:00Z
nodeID://b22175791|4.81|2020-12-01T16:00:00Z
nodeID://b22175792|4.81|2020-12-01T16:00:00Z
nodeID://b22175793|4.81|2020-12-01T16:00:00Z
nodeID://b22175539|4.71|2020-12-01T17:00:00Z
nodeID://b22175540|4.71|2020-12-01T17:00:00Z
nodeID://b22175541|4.71|2020-12-01T17:00:00Z
nodeID://b22175802|4.71|2020-12-01T17:00:00Z
nodeID://b22175803|4.71|2020-12-01T17:00:00Z
nodeID://b22175804|4.71|2020-12-01T17:00:00Z
nodeID://b22175546|4.5|2020-12-01T18:00:00Z
nodeID://b22175547|4.5|2020-12-01T18:00:00Z
nodeID://b22175548|4.5|2020-12-01T18:00:00Z
nodeID://b22175808|4.5|2020-12-01T18:00:00Z
nodeID://b22175809|4.5|2020-12-01T18:00:00Z
nodeID://b22175810|4.5|2020-12-01T18:00:00Z
nodeID://b22175553|4.21|2020-12-01T19:00:00Z
nodeID://b22175554|4.21|2020-12-01T19:00:00Z
nodeID://b22175555|4.21|2020-12-01T19:00:00Z
nodeID://b22175814|4.21|2020-12-01T19:00:00Z
nodeID://b22175815|4.21|2020-12-01T19:00:00Z
nodeID://b22175816|4.21|2020-12-01T19:00:00Z
nodeID://b22175559|3.31|2020-12-01T20:00:00Z
nodeID://b22175560|3.31|2020-12-01T20:00:00Z
nodeID://b22175561|3.31|2020-12-01T20:00:00Z
nodeID://b22175820|3.31|2020-12-01T20:00:00Z
nodeID://b22175821|3.31|2020-12-01T20:00:00Z
nodeID://b22175822|3.31|2020-12-01T20:00:00Z
nodeID://b22175566|3|2020-12-01T21:00:00Z
nodeID://b22175567|3|2020-12-01T21:00:00Z
nodeID://b22175568|3|2020-12-01T21:00:00Z
nodeID://b22175828|3|2020-12-01T21:00:00Z
nodeID://b22175829|3|2020-12-01T21:00:00Z
nodeID://b22175830|3|2020-12-01T21:00:00Z
nodeID://b22175573|3.21|2020-12-01T22:00:00Z
nodeID://b22175574|3.21|2020-12-01T22:00:00Z
nodeID://b22175575|3.21|2020-12-01T22:00:00Z
nodeID://b22175835|3.21|2020-12-01T22:00:00Z
nodeID://b22175836|3.21|2020-12-01T22:00:00Z
nodeID://b22175837|3.21|2020-12-01T22:00:00Z
nodeID://b22175580|3.61|2020-12-01T23:00:00Z
nodeID://b22175581|3.61|2020-12-01T23:00:00Z
nodeID://b22175582|3.61|2020-12-01T23:00:00Z
nodeID://b22175841|3.61|2020-12-01T23:00:00Z
nodeID://b22175842|3.61|2020-12-01T23:00:00Z
nodeID://b22175843|3.61|2020-12-01T23:00:00Z
nodeID://b22175086|3.4|2020-12-02T00:00:00Z
nodeID://b22175087|3.4|2020-12-02T00:00:00Z
nodeID://b22175088|3.4|2020-12-02T00:00:00Z
nodeID://b22175341|3.4|2020-12-02T00:00:00Z
nodeID://b22175342|3.4|2020-12-02T00:00:00Z
nodeID://b22175343|3.4|2020-12-02T00:00:00Z
nodeID://b22175093|2.61|2020-12-02T01:00:00Z
nodeID://b22175094|2.61|2020-12-02T01:00:00Z
nodeID://b22175095|2.61|2020-12-02T01:00:00Z
nodeID://b22175352|2.61|2020-12-02T01:00:00Z
nodeID://b22175353|2.61|2020-12-02T01:00:00Z
nodeID://b22175354|2.61|2020-12-02T01:00:00Z
nodeID://b22175100|1.31|2020-12-02T02:00:00Z
nodeID://b22175101|1.31|2020-12-02T02:00:00Z
nodeID://b22175102|1.31|2020-12-02T02:00:00Z
nodeID://b22175358|1.31|2020-12-02T02:00:00Z
nodeID://b22175359|1.31|2020-12-02T02:00:00Z
nodeID://b22175360|1.31|2020-12-02T02:00:00Z
nodeID://b22175106|0.5|2020-12-02T03:00:00Z
nodeID://b22175107|0.5|2020-12-02T03:00:00Z
nodeID://b22175108|0.5|2020-12-02T03:00:00Z
nodeID://b22175364|0.5|2020-12-02T03:00:00Z
nodeID://b22175365|0.5|2020-12-02T03:00:00Z
nodeID://b22175366|0.5|2020-12-02T03:00:00Z
nodeID://b22175113|0.31|2020-12-02T04:00:00Z
nodeID://b22175114|0.31|2020-12-02T04:00:00Z
nodeID://b22175115|0.31|2020-12-02T04:00:00Z
nodeID://b22175371|0.31|2020-12-02T04:00:00Z
nodeID://b22175372|0.31|2020-12-02T04:00:00Z
nodeID://b22175373|0.31|2020-12-02T04:00:00Z
nodeID://b22175121|0.31|2020-12-02T05:00:00Z
nodeID://b22175122|0.31|2020-12-02T05:00:00Z
nodeID://b22175123|0.31|2020-12-02T05:00:00Z
nodeID://b22175379|0.31|2020-12-02T05:00:00Z
nodeID://b22175380|0.31|2020-12-02T05:00:00Z
nodeID://b22175381|0.31|2020-12-02T05:00:00Z
nodeID://b22175127|0.31|2020-12-02T06:00:00Z
nodeID://b22175128|0.31|2020-12-02T06:00:00Z
nodeID://b22175129|0.31|2020-12-02T06:00:00Z
nodeID://b22175385|0.31|2020-12-02T06:00:00Z
nodeID://b22175386|0.31|2020-12-02T06:00:00Z
nodeID://b22175387|0.31|2020-12-02T06:00:00Z
nodeID://b22175133|0.21|2020-12-02T07:00:00Z
nodeID://b22175134|0.21|2020-12-02T07:00:00Z
nodeID://b22175135|0.21|2020-12-02T07:00:00Z
nodeID://b22175391|0.21|2020-12-02T07:00:00Z
nodeID://b22175392|0.21|2020-12-02T07:00:00Z
nodeID://b22175393|0.21|2020-12-02T07:00:00Z
nodeID://b22175141|0.31|2020-12-02T08:00:00Z
nodeID://b22175142|0.31|2020-12-02T08:00:00Z
nodeID://b22175143|0.31|2020-12-02T08:00:00Z
nodeID://b22175398|0.31|2020-12-02T08:00:00Z
nodeID://b22175399|0.31|2020-12-02T08:00:00Z
nodeID://b22175400|0.31|2020-12-02T08:00:00Z
nodeID://b22175148|0.31|2020-12-02T09:00:00Z
nodeID://b22175149|0.31|2020-12-02T09:00:00Z
nodeID://b22175150|0.31|2020-12-02T09:00:00Z
nodeID://b22175406|0.31|2020-12-02T09:00:00Z
nodeID://b22175407|0.31|2020-12-02T09:00:00Z
nodeID://b22175408|0.31|2020-12-02T09:00:00Z
nodeID://b22175154|0.4|2020-12-02T10:00:00Z
nodeID://b22175155|0.4|2020-12-02T10:00:00Z
nodeID://b22175156|0.4|2020-12-02T10:00:00Z
nodeID://b22175412|0.4|2020-12-02T10:00:00Z
nodeID://b22175413|0.4|2020-12-02T10:00:00Z
nodeID://b22175414|0.4|2020-12-02T10:00:00Z
nodeID://b22175162|0.5|2020-12-02T11:00:00Z
nodeID://b22175163|0.5|2020-12-02T11:00:00Z
nodeID://b22175164|0.5|2020-12-02T11:00:00Z
nodeID://b22175418|0.5|2020-12-02T11:00:00Z
nodeID://b22175419|0.5|2020-12-02T11:00:00Z
nodeID://b22175420|0.5|2020-12-02T11:00:00Z
nodeID://b22175169|0.5|2020-12-02T12:00:00Z
nodeID://b22175170|0.5|2020-12-02T12:00:00Z
nodeID://b22175171|0.5|2020-12-02T12:00:00Z
nodeID://b22175425|0.5|2020-12-02T12:00:00Z
nodeID://b22175426|0.5|2020-12-02T12:00:00Z
nodeID://b22175427|0.5|2020-12-02T12:00:00Z
nodeID://b22175175|0.61|2020-12-02T13:00:00Z
nodeID://b22175176|0.61|2020-12-02T13:00:00Z
nodeID://b22175177|0.61|2020-12-02T13:00:00Z
nodeID://b22175432|0.61|2020-12-02T13:00:00Z
nodeID://b22175433|0.61|2020-12-02T13:00:00Z
nodeID://b22175434|0.61|2020-12-02T13:00:00Z
nodeID://b22175183|0.71|2020-12-02T14:00:00Z
nodeID://b22175184|0.71|2020-12-02T14:00:00Z
nodeID://b22175185|0.71|2020-12-02T14:00:00Z
nodeID://b22175439|0.71|2020-12-02T14:00:00Z
nodeID://b22175440|0.71|2020-12-02T14:00:00Z
nodeID://b22175441|0.71|2020-12-02T14:00:00Z
nodeID://b22175190|0.81|2020-12-02T15:00:00Z
nodeID://b22175191|0.81|2020-12-02T15:00:00Z
nodeID://b22175192|0.81|2020-12-02T15:00:00Z
nodeID://b22175445|0.81|2020-12-02T15:00:00Z
nodeID://b22175446|0.81|2020-12-02T15:00:00Z
nodeID://b22175447|0.81|2020-12-02T15:00:00Z
nodeID://b22175196|0.81|2020-12-02T16:00:00Z
nodeID://b22175197|0.81|2020-12-02T16:00:00Z
nodeID://b22175198|0.81|2020-12-02T16:00:00Z
nodeID://b22175451|0.81|2020-12-02T16:00:00Z
nodeID://b22175452|0.81|2020-12-02T16:00:00Z
nodeID://b22175453|0.81|2020-12-02T16:00:00Z
nodeID://b22175206|0.81|2020-12-02T17:00:00Z
nodeID://b22175207|0.81|2020-12-02T17:00:00Z
nodeID://b22175208|0.81|2020-12-02T17:00:00Z
nodeID://b22175459|0.81|2020-12-02T17:00:00Z
nodeID://b22175460|0.81|2020-12-02T17:00:00Z
nodeID://b22175461|0.81|2020-12-02T17:00:00Z
nodeID://b22175214|0.71|2020-12-02T18:00:00Z
nodeID://b22175215|0.71|2020-12-02T18:00:00Z
nodeID://b22175216|0.71|2020-12-02T18:00:00Z
nodeID://b22175466|0.71|2020-12-02T18:00:00Z
nodeID://b22175467|0.71|2020-12-02T18:00:00Z
nodeID://b22175468|0.71|2020-12-02T18:00:00Z
nodeID://b22175220|0.81|2020-12-02T19:00:00Z
nodeID://b22175221|0.81|2020-12-02T19:00:00Z
nodeID://b22175222|0.81|2020-12-02T19:00:00Z
nodeID://b22175472|0.81|2020-12-02T19:00:00Z
nodeID://b22175473|0.81|2020-12-02T19:00:00Z
nodeID://b22175474|0.81|2020-12-02T19:00:00Z
nodeID://b22175227|0.61|2020-12-02T20:00:00Z
nodeID://b22175228|0.61|2020-12-02T20:00:00Z
nodeID://b22175229|0.61|2020-12-02T20:00:00Z
nodeID://b22175478|0.61|2020-12-02T20:00:00Z
nodeID://b22175479|0.61|2020-12-02T20:00:00Z
nodeID://b22175480|0.61|2020-12-02T20:00:00Z
nodeID://b22175235|0.5|2020-12-02T21:00:00Z
nodeID://b22175236|0.5|2020-12-02T21:00:00Z
nodeID://b22175237|0.5|2020-12-02T21:00:00Z
nodeID://b22175486|0.5|2020-12-02T21:00:00Z
nodeID://b22175487|0.5|2020-12-02T21:00:00Z
nodeID://b22175488|0.5|2020-12-02T21:00:00Z
nodeID://b22175241|0.61|2020-12-02T22:00:00Z
nodeID://b22175242|0.61|2020-12-02T22:00:00Z
nodeID://b22175243|0.61|2020-12-02T22:00:00Z
nodeID://b22175493|0.61|2020-12-02T22:00:00Z
nodeID://b22175494|0.61|2020-12-02T22:00:00Z
nodeID://b22175495|0.61|2020-12-02T22:00:00Z
nodeID://b22175247|0.71|2020-12-02T23:00:00Z
nodeID://b22175248|0.71|2020-12-02T23:00:00Z
nodeID://b22175249|0.71|2020-12-02T23:00:00Z
nodeID://b22175499|0.71|2020-12-02T23:00:00Z
nodeID://b22175500|0.71|2020-12-02T23:00:00Z
nodeID://b22175501|0.71|2020-12-02T23:00:00Z
nodeID://b22174662|1|2020-12-03T00:00:00Z
nodeID://b22174663|1|2020-12-03T00:00:00Z
nodeID://b22174666|1|2020-12-03T00:00:00Z
nodeID://b22174980|1|2020-12-03T00:00:00Z
nodeID://b22174983|1|2020-12-03T00:00:00Z
nodeID://b22174984|1|2020-12-03T00:00:00Z
nodeID://b22174672|1.21|2020-12-03T01:00:00Z
nodeID://b22174673|1.21|2020-12-03T01:00:00Z
nodeID://b22174674|1.21|2020-12-03T01:00:00Z
nodeID://b22174990|1.21|2020-12-03T01:00:00Z
nodeID://b22174991|1.21|2020-12-03T01:00:00Z
nodeID://b22174992|1.21|2020-12-03T01:00:00Z
nodeID://b22174679|1.31|2020-12-03T02:00:00Z
nodeID://b22174680|1.31|2020-12-03T02:00:00Z
nodeID://b22174681|1.31|2020-12-03T02:00:00Z
nodeID://b22175003|1.31|2020-12-03T02:00:00Z
nodeID://b22175004|1.31|2020-12-03T02:00:00Z
nodeID://b22175005|1.31|2020-12-03T02:00:00Z
nodeID://b22174689|1.31|2020-12-03T03:00:00Z
nodeID://b22174690|1.31|2020-12-03T03:00:00Z
nodeID://b22174691|1.31|2020-12-03T03:00:00Z
nodeID://b22175014|1.31|2020-12-03T03:00:00Z
nodeID://b22175015|1.31|2020-12-03T03:00:00Z
nodeID://b22175016|1.31|2020-12-03T03:00:00Z
nodeID://b22174698|1.31|2020-12-03T04:00:00Z
nodeID://b22174699|1.31|2020-12-03T04:00:00Z
nodeID://b22174700|1.31|2020-12-03T04:00:00Z
nodeID://b22175027|1.31|2020-12-03T04:00:00Z
nodeID://b22175028|1.31|2020-12-03T04:00:00Z
nodeID://b22175029|1.31|2020-12-03T04:00:00Z
nodeID://b22174706|0.71|2020-12-03T05:00:00Z
nodeID://b22174708|0.71|2020-12-03T05:00:00Z
nodeID://b22174710|0.71|2020-12-03T05:00:00Z
nodeID://b22175037|0.71|2020-12-03T05:00:00Z
nodeID://b22175038|0.71|2020-12-03T05:00:00Z
nodeID://b22175039|0.71|2020-12-03T05:00:00Z
nodeID://b22174715|1.11|2020-12-03T06:00:00Z
nodeID://b22174718|1.11|2020-12-03T06:00:00Z
nodeID://b22174720|1.11|2020-12-03T06:00:00Z
nodeID://b22175047|1.11|2020-12-03T06:00:00Z
nodeID://b22175048|1.11|2020-12-03T06:00:00Z
nodeID://b22175049|1.11|2020-12-03T06:00:00Z
nodeID://b22174726|1.11|2020-12-03T07:00:00Z
nodeID://b22174729|1.11|2020-12-03T07:00:00Z
nodeID://b22174731|1.11|2020-12-03T07:00:00Z
nodeID://b22175055|1.11|2020-12-03T07:00:00Z
nodeID://b22175056|1.11|2020-12-03T07:00:00Z
nodeID://b22175057|1.11|2020-12-03T07:00:00Z
nodeID://b22174735|2.31|2020-12-03T08:00:00Z
nodeID://b22174736|2.31|2020-12-03T08:00:00Z
nodeID://b22174739|2.31|2020-12-03T08:00:00Z
nodeID://b22175062|2.31|2020-12-03T08:00:00Z
nodeID://b22175063|2.31|2020-12-03T08:00:00Z
nodeID://b22175064|2.31|2020-12-03T08:00:00Z
nodeID://b22174744|3.21|2020-12-03T09:00:00Z
nodeID://b22174745|3.21|2020-12-03T09:00:00Z
nodeID://b22174746|3.21|2020-12-03T09:00:00Z
nodeID://b22175069|3.21|2020-12-03T09:00:00Z
nodeID://b22175070|3.21|2020-12-03T09:00:00Z
nodeID://b22175071|3.21|2020-12-03T09:00:00Z
nodeID://b22174754|4.11|2020-12-03T10:00:00Z
nodeID://b22174755|4.11|2020-12-03T10:00:00Z
nodeID://b22174756|4.11|2020-12-03T10:00:00Z
nodeID://b22175076|4.11|2020-12-03T10:00:00Z
nodeID://b22175077|4.11|2020-12-03T10:00:00Z
nodeID://b22175078|4.11|2020-12-03T10:00:00Z
nodeID://b22174765|4.61|2020-12-03T11:00:00Z
nodeID://b22174766|4.61|2020-12-03T11:00:00Z
nodeID://b22174767|4.61|2020-12-03T11:00:00Z
nodeID://b22175082|4.61|2020-12-03T11:00:00Z
nodeID://b22175083|4.61|2020-12-03T11:00:00Z
nodeID://b22175084|4.61|2020-12-03T11:00:00Z
nodeID://b22174773|4.9|2020-12-03T12:00:00Z
nodeID://b22174775|4.9|2020-12-03T12:00:00Z
nodeID://b22174776|4.9|2020-12-03T12:00:00Z
nodeID://b22175089|4.9|2020-12-03T12:00:00Z
nodeID://b22175090|4.9|2020-12-03T12:00:00Z
nodeID://b22175091|4.9|2020-12-03T12:00:00Z
nodeID://b22174781|6.61|2020-12-03T13:00:00Z
nodeID://b22174784|6.61|2020-12-03T13:00:00Z
nodeID://b22174786|6.61|2020-12-03T13:00:00Z
nodeID://b22175097|6.61|2020-12-03T13:00:00Z
nodeID://b22175098|6.61|2020-12-03T13:00:00Z
nodeID://b22175099|6.61|2020-12-03T13:00:00Z
nodeID://b22174791|6.21|2020-12-03T14:00:00Z
nodeID://b22174792|6.21|2020-12-03T14:00:00Z
nodeID://b22174793|6.21|2020-12-03T14:00:00Z
nodeID://b22175103|6.21|2020-12-03T14:00:00Z
nodeID://b22175104|6.21|2020-12-03T14:00:00Z
nodeID://b22175105|6.21|2020-12-03T14:00:00Z
nodeID://b22174801|3.71|2020-12-03T15:00:00Z
nodeID://b22174802|3.71|2020-12-03T15:00:00Z
nodeID://b22174803|3.71|2020-12-03T15:00:00Z
nodeID://b22175109|3.71|2020-12-03T15:00:00Z
nodeID://b22175110|3.71|2020-12-03T15:00:00Z
nodeID://b22175111|3.71|2020-12-03T15:00:00Z
nodeID://b22174810|2.21|2020-12-03T16:00:00Z
nodeID://b22174811|2.21|2020-12-03T16:00:00Z
nodeID://b22174812|2.21|2020-12-03T16:00:00Z
nodeID://b22175116|2.21|2020-12-03T16:00:00Z
nodeID://b22175117|2.21|2020-12-03T16:00:00Z
nodeID://b22175118|2.21|2020-12-03T16:00:00Z
nodeID://b22174819|1.71|2020-12-03T17:00:00Z
nodeID://b22174820|1.71|2020-12-03T17:00:00Z
nodeID://b22174821|1.71|2020-12-03T17:00:00Z
nodeID://b22175124|1.71|2020-12-03T17:00:00Z
nodeID://b22175125|1.71|2020-12-03T17:00:00Z
nodeID://b22175126|1.71|2020-12-03T17:00:00Z
nodeID://b22174826|1.9|2020-12-03T18:00:00Z
nodeID://b22174829|1.9|2020-12-03T18:00:00Z
nodeID://b22174831|1.9|2020-12-03T18:00:00Z
nodeID://b22175130|1.9|2020-12-03T18:00:00Z
nodeID://b22175131|1.9|2020-12-03T18:00:00Z
nodeID://b22175132|1.9|2020-12-03T18:00:00Z
nodeID://b22174840|1.61|2020-12-03T19:00:00Z
nodeID://b22174843|1.61|2020-12-03T19:00:00Z
nodeID://b22174845|1.61|2020-12-03T19:00:00Z
nodeID://b22175137|1.61|2020-12-03T19:00:00Z
nodeID://b22175138|1.61|2020-12-03T19:00:00Z
nodeID://b22175139|1.61|2020-12-03T19:00:00Z
nodeID://b22174852|1.4|2020-12-03T20:00:00Z
nodeID://b22174855|1.4|2020-12-03T20:00:00Z
nodeID://b22174857|1.4|2020-12-03T20:00:00Z
nodeID://b22175145|1.4|2020-12-03T20:00:00Z
nodeID://b22175146|1.4|2020-12-03T20:00:00Z
nodeID://b22175147|1.4|2020-12-03T20:00:00Z
nodeID://b22174861|1.5|2020-12-03T21:00:00Z
nodeID://b22174862|1.5|2020-12-03T21:00:00Z
nodeID://b22174863|1.5|2020-12-03T21:00:00Z
nodeID://b22175151|1.5|2020-12-03T21:00:00Z
nodeID://b22175152|1.5|2020-12-03T21:00:00Z
nodeID://b22175153|1.5|2020-12-03T21:00:00Z
nodeID://b22174871|1.5|2020-12-03T22:00:00Z
nodeID://b22174872|1.5|2020-12-03T22:00:00Z
nodeID://b22174873|1.5|2020-12-03T22:00:00Z
nodeID://b22175158|1.5|2020-12-03T22:00:00Z
nodeID://b22175159|1.5|2020-12-03T22:00:00Z
nodeID://b22175160|1.5|2020-12-03T22:00:00Z
nodeID://b22174881|1.71|2020-12-03T23:00:00Z
nodeID://b22174882|1.71|2020-12-03T23:00:00Z
nodeID://b22174883|1.71|2020-12-03T23:00:00Z
nodeID://b22175166|1.71|2020-12-03T23:00:00Z
nodeID://b22175167|1.71|2020-12-03T23:00:00Z
nodeID://b22175168|1.71|2020-12-03T23:00:00Z
nodeID://b22174082|1.9|2020-12-04T00:00:00Z
nodeID://b22174084|1.9|2020-12-04T00:00:00Z
nodeID://b22174085|1.9|2020-12-04T00:00:00Z
nodeID://b22174524|1.9|2020-12-04T00:00:00Z
nodeID://b22174525|1.9|2020-12-04T00:00:00Z
nodeID://b22174528|1.9|2020-12-04T00:00:00Z
nodeID://b22174093|2.31|2020-12-04T01:00:00Z
nodeID://b22174096|2.31|2020-12-04T01:00:00Z
nodeID://b22174098|2.31|2020-12-04T01:00:00Z
nodeID://b22174537|2.31|2020-12-04T01:00:00Z
nodeID://b22174538|2.31|2020-12-04T01:00:00Z
nodeID://b22174539|2.31|2020-12-04T01:00:00Z
nodeID://b22174104|2.4|2020-12-04T02:00:00Z
nodeID://b22174106|2.4|2020-12-04T02:00:00Z
nodeID://b22174107|2.4|2020-12-04T02:00:00Z
nodeID://b22174549|2.4|2020-12-04T02:00:00Z
nodeID://b22174551|2.4|2020-12-04T02:00:00Z
nodeID://b22174553|2.4|2020-12-04T02:00:00Z
nodeID://b22174114|2.21|2020-12-04T03:00:00Z
nodeID://b22174115|2.21|2020-12-04T03:00:00Z
nodeID://b22174118|2.21|2020-12-04T03:00:00Z
nodeID://b22174562|2.21|2020-12-04T03:00:00Z
nodeID://b22174564|2.21|2020-12-04T03:00:00Z
nodeID://b22174567|2.21|2020-12-04T03:00:00Z
nodeID://b22174128|2.4|2020-12-04T04:00:00Z
nodeID://b22174129|2.4|2020-12-04T04:00:00Z
nodeID://b22174132|2.4|2020-12-04T04:00:00Z
nodeID://b22174576|2.4|2020-12-04T04:00:00Z
nodeID://b22174579|2.4|2020-12-04T04:00:00Z
nodeID://b22174581|2.4|2020-12-04T04:00:00Z
nodeID://b22174141|2.4|2020-12-04T05:00:00Z
nodeID://b22174142|2.4|2020-12-04T05:00:00Z
nodeID://b22174143|2.4|2020-12-04T05:00:00Z
nodeID://b22174589|2.4|2020-12-04T05:00:00Z
nodeID://b22174590|2.4|2020-12-04T05:00:00Z
nodeID://b22174593|2.4|2020-12-04T05:00:00Z
nodeID://b22174151|2.81|2020-12-04T06:00:00Z
nodeID://b22174152|2.81|2020-12-04T06:00:00Z
nodeID://b22174155|2.81|2020-12-04T06:00:00Z
nodeID://b22174602|2.81|2020-12-04T06:00:00Z
nodeID://b22174603|2.81|2020-12-04T06:00:00Z
nodeID://b22174604|2.81|2020-12-04T06:00:00Z
nodeID://b22174162|3.31|2020-12-04T07:00:00Z
nodeID://b22174164|3.31|2020-12-04T07:00:00Z
nodeID://b22174165|3.31|2020-12-04T07:00:00Z
nodeID://b22174611|3.31|2020-12-04T07:00:00Z
nodeID://b22174614|3.31|2020-12-04T07:00:00Z
nodeID://b22174616|3.31|2020-12-04T07:00:00Z
nodeID://b22174176|3.61|2020-12-04T08:00:00Z
nodeID://b22174178|3.61|2020-12-04T08:00:00Z
nodeID://b22174179|3.61|2020-12-04T08:00:00Z
nodeID://b22174624|3.61|2020-12-04T08:00:00Z
nodeID://b22174625|3.61|2020-12-04T08:00:00Z
nodeID://b22174628|3.61|2020-12-04T08:00:00Z
nodeID://b22174187|4.4|2020-12-04T09:00:00Z
nodeID://b22174190|4.4|2020-12-04T09:00:00Z
nodeID://b22174192|4.4|2020-12-04T09:00:00Z
nodeID://b22174637|4.4|2020-12-04T09:00:00Z
nodeID://b22174638|4.4|2020-12-04T09:00:00Z
nodeID://b22174639|4.4|2020-12-04T09:00:00Z
nodeID://b22174199|5.9|2020-12-04T10:00:00Z
nodeID://b22174200|5.9|2020-12-04T10:00:00Z
nodeID://b22174201|5.9|2020-12-04T10:00:00Z
nodeID://b22174649|5.9|2020-12-04T10:00:00Z
nodeID://b22174651|5.9|2020-12-04T10:00:00Z
nodeID://b22174652|5.9|2020-12-04T10:00:00Z
nodeID://b22174208|7.11|2020-12-04T11:00:00Z
nodeID://b22174211|7.11|2020-12-04T11:00:00Z
nodeID://b22174213|7.11|2020-12-04T11:00:00Z
nodeID://b22174659|7.11|2020-12-04T11:00:00Z
nodeID://b22174660|7.11|2020-12-04T11:00:00Z
nodeID://b22174661|7.11|2020-12-04T11:00:00Z
nodeID://b22174221|7.61|2020-12-04T12:00:00Z
nodeID://b22174222|7.61|2020-12-04T12:00:00Z
nodeID://b22174225|7.61|2020-12-04T12:00:00Z
nodeID://b22174668|7.61|2020-12-04T12:00:00Z
nodeID://b22174669|7.61|2020-12-04T12:00:00Z
nodeID://b22174670|7.61|2020-12-04T12:00:00Z
nodeID://b22174235|8.4|2020-12-04T13:00:00Z
nodeID://b22174236|8.4|2020-12-04T13:00:00Z
nodeID://b22174239|8.4|2020-12-04T13:00:00Z
nodeID://b22174675|8.4|2020-12-04T13:00:00Z
nodeID://b22174676|8.4|2020-12-04T13:00:00Z
nodeID://b22174677|8.4|2020-12-04T13:00:00Z
nodeID://b22174244|8.71|2020-12-04T14:00:00Z
nodeID://b22174245|8.71|2020-12-04T14:00:00Z
nodeID://b22174246|8.71|2020-12-04T14:00:00Z
nodeID://b22174685|8.71|2020-12-04T14:00:00Z
nodeID://b22174687|8.71|2020-12-04T14:00:00Z
nodeID://b22174688|8.71|2020-12-04T14:00:00Z
nodeID://b22174254|8.61|2020-12-04T15:00:00Z
nodeID://b22174255|8.61|2020-12-04T15:00:00Z
nodeID://b22174256|8.61|2020-12-04T15:00:00Z
nodeID://b22174692|8.61|2020-12-04T15:00:00Z
nodeID://b22174695|8.61|2020-12-04T15:00:00Z
nodeID://b22174697|8.61|2020-12-04T15:00:00Z
nodeID://b22174266|7.11|2020-12-04T16:00:00Z
nodeID://b22174268|7.11|2020-12-04T16:00:00Z
nodeID://b22174269|7.11|2020-12-04T16:00:00Z
nodeID://b22174701|7.11|2020-12-04T16:00:00Z
nodeID://b22174702|7.11|2020-12-04T16:00:00Z
nodeID://b22174703|7.11|2020-12-04T16:00:00Z
nodeID://b22174277|5.61|2020-12-04T17:00:00Z
nodeID://b22174280|5.61|2020-12-04T17:00:00Z
nodeID://b22174282|5.61|2020-12-04T17:00:00Z
nodeID://b22174711|5.61|2020-12-04T17:00:00Z
nodeID://b22174712|5.61|2020-12-04T17:00:00Z
nodeID://b22174713|5.61|2020-12-04T17:00:00Z
nodeID://b22174289|5.21|2020-12-04T18:00:00Z
nodeID://b22174291|5.21|2020-12-04T18:00:00Z
nodeID://b22174292|5.21|2020-12-04T18:00:00Z
nodeID://b22174722|5.21|2020-12-04T18:00:00Z
nodeID://b22174723|5.21|2020-12-04T18:00:00Z
nodeID://b22174724|5.21|2020-12-04T18:00:00Z
nodeID://b22174305|5.71|2020-12-04T19:00:00Z
nodeID://b22174307|5.71|2020-12-04T19:00:00Z
nodeID://b22174310|5.71|2020-12-04T19:00:00Z
nodeID://b22174732|5.71|2020-12-04T19:00:00Z
nodeID://b22174733|5.71|2020-12-04T19:00:00Z
nodeID://b22174734|5.71|2020-12-04T19:00:00Z
nodeID://b22174319|7.71|2020-12-04T20:00:00Z
nodeID://b22174322|7.71|2020-12-04T20:00:00Z
nodeID://b22174324|7.71|2020-12-04T20:00:00Z
