fieldUri|geometry|canalUri|cropUri|farmerUri|cropLabel
http://swamp-project.org/cbec/field_33864|{"type":"MultiPolygon","coordinates":[[[[10.4690272105622,44.6677915223507],[10.4702545779033,44.6674761571309],[10.4700755868297,44.667148006835],[10.4699626233233,44.667191901543],[10.4699477360539,44.6672843809859],[10.4695045200953,44.6673866616018],[10.4694278096205,44.6672204556009],[10.468861004568,44.6673610914427],[10.4690272105622,44.6677915223507]]]]}|http://swamp-project.org/cbec/canal_CE233|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91004972|PRATO STABILE
http://swamp-project.org/cbec/field_28045|{"type":"MultiPolygon","coordinates":[[[[10.5555682412423,44.8291874303747],[10.5555975951489,44.8291062361778],[10.5555975951489,44.8291062361778],[10.5556087573653,44.8290522212251],[10.5556194367901,44.8289802585445],[10.555660918226,44.8288809448291],[10.5556969391826,44.8288131255119],[10.5559236860674,44.8288010593356],[10.5560679819772,44.8287721618698],[10.5559482106041,44.8285403878019],[10.5541877320361,44.8285149854153],[10.5539651696006,44.8289174973093],[10.5544357377136,44.8290592162889],[10.5545072665227,44.829139037036],[10.5555682412423,44.8291874303747]]]]}|http://swamp-project.org/cbec/canal_BBE208|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91283402|PRATO STABILE
http://swamp-project.org/cbec/field_33867|{"type":"MultiPolygon","coordinates":[[[[10.474456606371,44.6757715409165],[10.4729991076534,44.6761380464421],[10.4729394439632,44.6762318036696],[10.4730800798045,44.6769648147208],[10.4731184350339,44.6769989082581],[10.474179596381,44.6768966276462],[10.4747591865146,44.6792149881802],[10.4751853557303,44.6790658289547],[10.474456606371,44.6757715409165]]]]}|http://swamp-project.org/cbec/canal_CE235|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91005053|PRATO STABILE
http://swamp-project.org/cbec/field_33854|{"type":"MultiPolygon","coordinates":[[[[10.4594980668988,44.6625709494576],[10.4603930222518,44.6624729305379],[10.4602225545588,44.6615140498019],[10.4601062638821,44.6615691090929],[10.4601074888772,44.66169304087],[10.4599284978069,44.6617015642577],[10.4599370212059,44.661820891646],[10.4594810201301,44.661842200098],[10.4594338174887,44.6615812154405],[10.459679902959,44.6615567469813],[10.4596472261299,44.6613350587454],[10.4592721972144,44.6613478438082],[10.4594980668988,44.6625709494576]]]]}|http://swamp-project.org/cbec/canal_CE229|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91004803|PRATO STABILE
http://swamp-project.org/cbec/field_33852|{"type":"MultiPolygon","coordinates":[[[[10.4582451294066,44.6776999566191],[10.4585775413948,44.6776317695446],[10.4583559334026,44.6769669455679],[10.4580490915673,44.6771118431014],[10.4582451294066,44.6776999566191]]]]}|http://swamp-project.org/cbec/canal_CE227|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91007119|PRATO STABILE
http://swamp-project.org/cbec/field_33858|{"type":"MultiPolygon","coordinates":[[[[10.4565447140356,44.6712008760796],[10.4596216560168,44.6710048382313],[10.459502328592,44.6703570610305],[10.459732462037,44.6703400139819],[10.4591610881883,44.6674690524744],[10.4586073715831,44.6652515540499],[10.4574396695874,44.6654561150488],[10.4578146984975,44.6671352217591],[10.4586926070818,44.6670755580688],[10.458752270772,44.6673994466728],[10.4563316296269,44.667697765124],[10.4565447140356,44.6712008760796]]]]}|http://swamp-project.org/cbec/canal_CE228|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91004776|PRATO STABILE
http://swamp-project.org/cbec/field_10973|{"type":"MultiPolygon","coordinates":[[[[10.6798345316311,44.6389213794211],[10.6798821711825,44.6389635160559],[10.680595612493,44.6397922649959],[10.6813137582373,44.6406260173762],[10.6813633154347,44.6405776927588],[10.6813760140658,44.6405012602834],[10.6814090534134,44.6404281398061],[10.6815517463337,44.640108528718],[10.6817172495247,44.6399897732956],[10.6818524492008,44.6399202022169],[10.6819302753716,44.6398444181998],[10.6807276583576,44.6384700844414],[10.6801977644876,44.6387433024706],[10.6801084939595,44.6387938944327],[10.6800075094746,44.638848030811],[10.6798345316311,44.6389213794211]]]]}|http://swamp-project.org/cbec/canal_I7020|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_98414|PRATO STABILE
http://swamp-project.org/cbec/field_33856|{"type":"MultiPolygon","coordinates":[[[[10.4575121183536,44.6613180119632],[10.4576527541947,44.6609429830532],[10.4576655392711,44.6603761779962],[10.4553940573515,44.6604145332258],[10.4545161487672,44.660499767069],[10.454115464763,44.6605108555969],[10.4534464640474,44.6604912436853],[10.4535572680321,44.6616163304145],[10.4575121183536,44.6613180119632]]]]}|http://swamp-project.org/cbec/canal_CE225|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91282113|PRATO STABILE
http://swamp-project.org/cbec/field_1154|{"type":"MultiPolygon","coordinates":[[[[10.6969829574375,44.7108039068887],[10.698842967861,44.7107518205669],[10.6983415905058,44.7092282502845],[10.698045509853,44.7092570844994],[10.697906852538,44.7088112390074],[10.6975993586478,44.708840241759],[10.6973717702363,44.7088680560379],[10.6971337180475,44.7089286004359],[10.6969398987117,44.7089396244601],[10.6966785398014,44.7089842267029],[10.696890436846,44.709591860732],[10.6969829574375,44.7108039068887]]]]}|http://swamp-project.org/cbec/canal_I3127|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_161545|PRATO STABILE
http://swamp-project.org/cbec/field_33841|{"type":"MultiPolygon","coordinates":[[[[10.4731099116492,44.6732848435432],[10.4749509626609,44.6728842444793],[10.4747250929765,44.6722151588104],[10.4746824760549,44.672121401583],[10.4746006500974,44.6721698061461],[10.4729351822713,44.6724026732668],[10.4731099116492,44.6732848435432]]]]}|http://swamp-project.org/cbec/canal_CE235|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91251652|PRATO STABILE
http://swamp-project.org/cbec/field_6630|{"type":"MultiPolygon","coordinates":[[[[10.6874480013386,44.7941202807617],[10.6870332982556,44.7943673477031],[10.6882598334573,44.7955182912687],[10.6885776478069,44.7952906503239],[10.6874480013386,44.7941202807617]]]]}|http://swamp-project.org/cbec/canal_I3000|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_248424|PRATO STABILE
http://swamp-project.org/cbec/field_990|{"type":"MultiPolygon","coordinates":[[[[10.6245557334869,44.7542087060591],[10.6255419016426,44.7539177869131],[10.6250397186814,44.753126850235],[10.6240215683048,44.7534996570073],[10.624350799241,44.7538288667616],[10.6245557334869,44.7542087060591]]]]}|http://swamp-project.org/cbec/canal_I3163|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_228129|PRATO STABILE
http://swamp-project.org/cbec/field_3119|{"type":"MultiPolygon","coordinates":[[[[10.6078804558521,44.7843353450515],[10.6078617754001,44.784486265977],[10.6078650520587,44.7846043030736],[10.6078695716209,44.7847671128576],[10.6078869250009,44.7851862675595],[10.6086803383045,44.7851384474292],[10.6086873473247,44.7853908024676],[10.6087729644962,44.7853855245537],[10.6092339851039,44.7853098079126],[10.6092138039312,44.7843776420104],[10.6091896990543,44.7843331914809],[10.6091431855694,44.7843053440391],[10.6090800917796,44.7842980893734],[10.6078804558521,44.7843353450515]]]]}|http://swamp-project.org/cbec/canal_I3147|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_186478|PRATO STABILE
http://swamp-project.org/cbec/field_524|{"type":"MultiPolygon","coordinates":[[[[10.6379156133767,44.7447788271174],[10.6397868960353,44.743872450765],[10.639079313683,44.7422864386985],[10.6378218111155,44.7426709480023],[10.637531593772,44.7421050490631],[10.6365799541698,44.7423955774854],[10.6371142306423,44.7435117536273],[10.6373347680638,44.7440379339354],[10.6375502534037,44.7443850243151],[10.6379156133767,44.7447788271174]]]]}|http://swamp-project.org/cbec/canal_I3166|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_52807|PRATO STABILE
http://swamp-project.org/cbec/field_24759|{"type":"MultiPolygon","coordinates":[[[[10.5505895355679,44.8225245144936],[10.5521530333971,44.8220319744645],[10.5515981813711,44.8210969121569],[10.55104105948,44.8212526032161],[10.5511879383015,44.8215558318266],[10.5508189827082,44.8216730571778],[10.550539972097,44.8218519003176],[10.5502270323065,44.8219414317222],[10.5502270323065,44.8219414317222],[10.5505895355679,44.8225245144936]]]]}|http://swamp-project.org/cbec/canal_BBE501|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91018832|PRATO STABILE
http://swamp-project.org/cbec/field_25607|{"type":"MultiPolygon","coordinates":[[[[10.4517093901411,44.6536956685657],[10.4520687675311,44.6533841028505],[10.4519882634724,44.6531005922955],[10.4521972487241,44.6530679843074],[10.4522431180631,44.6532246435706],[10.4523457426905,44.6531334857663],[10.4522412756883,44.6527304762797],[10.4513324921338,44.6528842951356],[10.4514875193848,44.6532117855244],[10.4516753156675,44.6535912733458],[10.4517093901411,44.6536956685657]]]]}|http://swamp-project.org/cbec/canal_CE133|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247138|PRATO STABILE
http://swamp-project.org/cbec/field_24750|{"type":"MultiPolygon","coordinates":[[[[10.5493536035566,44.8124730304154],[10.5498035363525,44.8123526829392],[10.5485937588492,44.8101850453413],[10.5458020004146,44.8109889644694],[10.5462453373281,44.8116818583573],[10.5485492712937,44.8109920666016],[10.5493536035566,44.8124730304154]]],[[[10.5513486157778,44.8124956857363],[10.5504815045126,44.8109633869695],[10.5497176683341,44.8111667639645],[10.5490122252683,44.8100182784904],[10.5487219346523,44.8101911966245],[10.5502051695968,44.8128315131982],[10.5513486157778,44.8124956857363]]]]}|http://swamp-project.org/cbec/canal_BBE500|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90726508|PRATO STABILE
http://swamp-project.org/cbec/field_25602|{"type":"MultiPolygon","coordinates":[[[[10.4479646348127,44.654125079935],[10.4492007748599,44.6540569875168],[10.4490308465527,44.6531306640988],[10.4497726006643,44.6530089348621],[10.449769243943,44.6528741981818],[10.4496319859057,44.65283850171],[10.44959866153,44.6527640472876],[10.4495548506818,44.6526897259466],[10.4494062206735,44.6521974214559],[10.4493594276974,44.6520033340469],[10.4493156177502,44.6519290125931],[10.449168621405,44.6519233900913],[10.448970311215,44.6519633448488],[10.4487497234355,44.6519511676713],[10.4485841764416,44.6520431203383],[10.4483223878021,44.6520614158461],[10.4481036623976,44.6521240911979],[10.4480199569302,44.6521326402111],[10.4481215441476,44.652842687411],[10.4478288506496,44.6528838368456],[10.4479646348127,44.654125079935]]]]}|http://swamp-project.org/cbec/canal_CE133|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247138|PRATO STABILE
http://swamp-project.org/cbec/field_25601|{"type":"MultiPolygon","coordinates":[[[[10.4487804547909,44.6502360852477],[10.4491581349812,44.6519235231464],[10.449221053523,44.6519227248015],[10.449326290595,44.6519363648975],[10.4493592412719,44.6519958486732],[10.449362783368,44.6521380707723],[10.4497603364659,44.6520955864083],[10.4502932799665,44.652013942826],[10.4505006931404,44.6527600827547],[10.450554058902,44.6527968436873],[10.4505561113339,44.6528791827426],[10.450620523618,44.6529382665611],[10.4507665895599,44.652906460318],[10.4510064746898,44.6528509987884],[10.4512049730692,44.6528185258457],[10.4512892390301,44.6528324305904],[10.4513221922306,44.6528919137577],[10.4522307891333,44.6527306096188],[10.4519877859096,44.6518201950338],[10.4519557664583,44.6517981388759],[10.4517138921196,44.6509326356583],[10.4516193293065,44.6509263498342],[10.4508665597109,44.6510257678147],[10.4505451456602,44.6499141769066],[10.4497322675486,44.6501266669335],[10.4496066208195,44.6501357494771],[10.4494188031196,44.6501755718501],[10.449314128447,44.6501843879229],[10.4490311898286,44.6501954657008],[10.4487804547909,44.6502360852477]]]]}|http://swamp-project.org/cbec/canal_CE144|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247138|PRATO STABILE
http://swamp-project.org/cbec/field_25613|{"type":"MultiPolygon","coordinates":[[[[10.4523609092074,44.6565165649301],[10.4526533983503,44.6577374624326],[10.4535134255515,44.657654129415],[10.4532124697023,44.656433341835],[10.4523609092074,44.6565165649301]]]]}|http://swamp-project.org/cbec/canal_CE133|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247138|PRATO STABILE
http://swamp-project.org/cbec/field_25612|{"type":"MultiPolygon","coordinates":[[[[10.4491955314558,44.6540570540485],[10.4505781101421,44.653972113043],[10.4504570099524,44.6533222178851],[10.4514721628272,44.6532269561608],[10.4514161823285,44.6530854005569],[10.4513375487416,44.6528767431413],[10.4512414894106,44.6528105741172],[10.4510220179185,44.6528433135805],[10.4507819462215,44.6528912897744],[10.4506255803236,44.652930714597],[10.4505937473471,44.6529161434309],[10.4505607948716,44.6528566600441],[10.450548629031,44.6527894249108],[10.4505059364246,44.6527600161646],[10.4502985231839,44.6520138762463],[10.4497756931847,44.6520804159973],[10.4493783266315,44.6521303857869],[10.449492699877,44.6525108090028],[10.4495385614827,44.652667469468],[10.4496265561471,44.6528310828882],[10.4497752331779,44.65290407311],[10.4497780304585,44.6530163536762],[10.4490359034825,44.6531231122025],[10.4491955314558,44.6540570540485]]]]}|http://swamp-project.org/cbec/canal_CE133|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247138|PRATO STABILE
http://swamp-project.org/cbec/field_5112|{"type":"MultiPolygon","coordinates":[[[[10.6901379664196,44.7326881580875],[10.6908703948569,44.7325348003088],[10.6899557042679,44.7317258226725],[10.6898335254258,44.7318457148638],[10.6900089498103,44.7321810839664],[10.6898734538247,44.7322360233804],[10.6901379664196,44.7326881580875]]]]}|http://swamp-project.org/cbec/canal_I3034|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_65143|PRATO STABILE
http://swamp-project.org/cbec/field_24742|{"type":"MultiPolygon","coordinates":[[[[10.5396505065347,44.8077116333573],[10.5378378923976,44.8082933776895],[10.5383180410458,44.8091593110037],[10.5395142127687,44.80879658756],[10.5405705005726,44.8104655231243],[10.5409674848455,44.8103458992139],[10.5404478956386,44.8094008829351],[10.5402499329921,44.8090233655752],[10.5410087456939,44.8088089543202],[10.5408410033519,44.808452151694],[10.540556915869,44.8085545513787],[10.5405057969238,44.8084918763606],[10.5402121062549,44.8080328463484],[10.5398990464965,44.8081318344899],[10.5396505065347,44.8077116333573]]]]}|http://swamp-project.org/cbec/canal_BBE042|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91017937|PRATO STABILE
http://swamp-project.org/cbec/field_5349|{"type":"MultiPolygon","coordinates":[[[[10.6650036032144,44.6455502524427],[10.6655102128171,44.6464033735455],[10.6656754360154,44.6466806461097],[10.6660150766637,44.6472619371054],[10.66678207116,44.6469441012471],[10.6671425631386,44.6467895547346],[10.6676268589727,44.6465772772422],[10.6679820345709,44.646365866391],[10.6683840381653,44.646107255626],[10.6678301320496,44.6455209899419],[10.6672771867376,44.6449229685286],[10.6672526178219,44.6449038733245],[10.6671998388195,44.6449190564725],[10.6671848780023,44.6449038990128],[10.6661504472037,44.6452100388472],[10.6657780317138,44.6453213562661],[10.6650036032144,44.6455502524427]]]]}|http://swamp-project.org/cbec/canal_I7016|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_76719|PRATO STABILE
http://swamp-project.org/cbec/field_25805|{"type":"MultiPolygon","coordinates":[[[[10.448279254535,44.8117515569327],[10.4482950659813,44.8117504663322],[10.4482791649569,44.8117506679742],[10.448279254535,44.8117515569327]]],[[[10.4484273014891,44.8132207087183],[10.448279254535,44.8117515569327],[10.4470882858759,44.8118336980488],[10.4471392853219,44.8132370364604],[10.4484273014891,44.8132207087183]]]]}|http://swamp-project.org/cbec/canal_BBE153|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_253823|PRATO STABILE
http://swamp-project.org/cbec/field_31016|{"type":"MultiPolygon","coordinates":[[[[10.600442328417,44.8145146507923],[10.6021911168431,44.8142967734873],[10.6016392949714,44.813399608577],[10.5988578778601,44.8139954483886],[10.5989583189379,44.8142879430263],[10.5994020761288,44.8146181681545],[10.5997051316594,44.8145752522328],[10.5995221562698,44.8142452431224],[10.6002295225909,44.8140883829357],[10.600442328417,44.8145146507923]]]]}|http://swamp-project.org/cbec/canal_BBE096|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91250729|PRATO STABILE
